LATITUDE,LONGITUDE,COUNT
38.8886637411713,-76.9845892551233,4
38.8886720344169,-76.97988649736301,3
38.88867363016939,-76.9943636086326,2
38.8886736823004,-76.9955738767155,2
38.8886737352856,-76.99731435748491,4
38.8886737587695,-77.001314005351,1
38.888711188474204,-76.9226119507757,2
38.8887821894005,-76.9549549041723,11
38.8887828817879,-76.9567875984262,9
38.8888082564127,-76.9878166115929,1
38.8889492868387,-76.9287091639665,2
38.8889612935762,-76.9338038262722,3
38.889047318102605,-76.9269916284355,1
38.8890721400537,-76.9388407732903,4
38.889089319303295,-76.9372616373088,9
38.889114623691505,-76.9886349360934,1
38.8891232755213,-76.9518656037464,1
38.8891505430154,-76.91956849297871,1
38.8891761799976,-77.02191177005959,1
38.8892300738629,-76.9772698352291,1
38.889230397519604,-76.97899880307409,3
38.8892307031822,-76.98077387674401,2
38.8892309332054,-76.9822262097575,1
38.8892311419472,-76.9836554898748,1
38.889231386879395,-76.98551124874871,2
38.889232119027206,-76.9937641889574,2
38.8892321773691,-76.9949744665137,3
38.88923222317071,-76.9961847440719,1
38.889241276038206,-77.0020401824315,1
38.8892412924337,-77.00057632272079,2
38.8892590457976,-76.953456163466,3
38.8892857326041,-76.95261471424841,2
38.8893319142915,-76.9360972503254,2
38.889510961517104,-76.98832365751,1
38.8895361284983,-76.94828058253341,1
38.8897447452246,-76.9190606553277,2
38.8897454279104,-76.92005193702249,4
38.8897466139437,-76.9218039698313,1
38.8897490470085,-76.92552703973959,1
38.889751397819,-76.9157294772729,4
38.889753191711,-76.9182537878267,2
38.8897538929801,-76.9335610335275,2
38.8897587411624,-76.9266105245492,1
38.8897593383382,-76.9275672269034,1
38.889761110299396,-76.9304834402007,2
38.8897639803796,-76.9354859566189,1
38.8897737195861,-76.9368230268297,1
38.8897761049759,-76.9413990624417,21
38.8897782790871,-76.94590593911329,2
38.889783277694,-76.95806643880292,1
38.889787057320795,-76.9580556016302,6
38.8897977665136,-76.9781341452148,3
38.8897980813486,-76.9798861799091,15
38.8897983480789,-76.981499896088,6
38.889798567392,-76.9829407141147,2
38.889798794969295,-76.98457748340341,5
38.8897990804782,-76.98691737191041,7
38.88979961581779,-76.9932108652129,4
38.889799677126,-76.9943635196727,4
38.889799729257795,-76.99557380685741,3
38.8897997822439,-76.997314315097,5
38.8897998057281,-77.0013140260901,7
38.889799808715,-76.9989856640707,3
38.889799813105,-77.0000576327233,5
38.8898975587273,-76.9508161642098,1
38.889946357831896,-76.9607405070675,3
38.889954921166,-76.95943799985349,4
38.8901035151874,-76.975436828491,4
38.8901572149376,-76.9738230856053,8
38.8901788272126,-76.9363270239266,1
38.890213660442704,-76.9527754705246,5
38.890224815728395,-76.95842350433409,1
38.890250775219606,-76.9555303078897,3
38.89026084185029,-76.9229330153035,2
38.8902653245245,-76.9300564638458,1
38.890279496085604,-76.96023315232591,1
38.89032188952,-76.93439042209,1
38.890328406595,-76.9472541379481,1
38.8903567500056,-76.9807735732932,1
38.8903571887775,-76.9836552319053,7
38.8903598202657,-76.937859905231,13
38.8903671742466,-76.9937640897486,2
38.8903672325893,-76.9949743865599,1
38.8903672780146,-76.9961731567367,1
38.8903673228842,-77.0020402146322,4
38.890367330489795,-76.99845543073029,1
38.89036733928,-77.00057633181709,1
38.8903747976425,-76.95033171635991,2
38.8903759215707,-76.99000640506951,1
38.8903934020614,-76.93341059162191,2
38.890444541845,-77.0300845539517,3
38.890464886374396,-76.9323961792429,3
38.8904929027755,-76.9886116632216,3
38.8904997783484,-77.0250589542398,1
38.890556249689,-76.992104233189,1
38.8906003109928,-76.93291475138841,5
38.8906034397236,-76.9591955709566,1
38.8906737377175,-76.9544119555888,4
38.8907471114155,-76.9578929718108,1
38.890763079724,-76.98787391127041,1
38.8907663343614,-76.92450010111871,3
38.8907679315092,-76.9270129210914,1
38.8907781758756,-76.9290185575077,3
38.8907801593408,-76.9323613003793,6
38.890857929084504,-76.91367641397859,2
38.890876210146104,-76.94359976251091,1
38.8908786095989,-76.9488098384825,3
38.89087938302371,-76.9184599784565,6
38.890924394791604,-76.9814996040939,2
38.8909248432103,-76.9845887667102,7
38.8909250786561,-76.986490676548,1
38.890925724415105,-76.9943749574365,1
38.8909257759921,-76.99557373699709,1
38.890925828979,-76.99731427270791,4
38.8909348608365,-77.00131404699579,2
38.8909348638235,-76.998985647933,2
38.890958296079205,-76.9909027574309,4
38.8909734778809,-76.96123559147671,1
38.8910078540355,-76.93679888048241,5
38.8910238273399,-76.9513456179955,3
38.8910433722842,-76.9358536556517,2
38.8910625563687,-76.9228860422631,1
38.8910788700351,-76.9348853763831,1
38.8911169135693,-76.9385969584504,33
38.8911233616079,-76.9339055610516,1
38.89118669561471,-76.99024835364321,6
38.8911867962575,-76.9915393517345,2
38.8911949674743,-76.9836550399707,3
38.8911952124131,-76.9855108499268,2
38.8912046082885,-76.9890726204825,2
38.8912155664294,-76.9377669456691,3
38.8912537817681,-76.926055701035,1
38.891278950378,-76.9588609078439,2
38.8913036267386,-76.98831183732791,3
38.891321361202294,-76.95196786185821,16
38.8913221196421,-76.9949627925046,1
38.891327044328605,-76.9279690730851,2
38.891328312249605,-76.93005542171579,1
38.8913289628209,-76.9311504666066,1
38.8913631256778,-76.9445676287304,3
38.8913774714051,-76.9572701525282,2
38.891389210102204,-76.9426195786478,2
38.8914142013732,-76.92336978817691,3
38.891464777964,-76.98076174787501,1
38.8914650081376,-76.98221412636741,1
38.8914653455564,-76.9845886499535,1
38.891466299520204,-76.9961730977853,1
38.8914663441886,-77.002051772875,4
38.8914663519963,-76.9984554069367,3
38.891475234584206,-76.9943633872952,2
38.891475369158705,-77.00057634076809,1
38.891484148177796,-76.9926574177032,2
38.8916043950199,-76.9249372341538,1
38.8916193380745,-76.9937639803004,1
38.8916370390256,-76.9529128504562,8
38.89163976027,-76.9602323941109,2
38.8917570962006,-76.9397260400791,1
38.891817633649204,-76.9539847303726,7
38.8918578937729,-76.92693111784351,1
38.891862636819894,-76.9953200875575,1
38.891877608260295,-76.92969754978941,1
38.891878152770296,-76.93060817307399,1
38.891879106975104,-76.9322334627682,2
38.891881409262204,-76.9363255043848,3
38.8918840754205,-76.94142038472509,2
38.8918864029683,-76.9462616740749,2
38.8918875471338,-76.9488091145463,3
38.8918885932382,-76.9188507391458,5
38.8918898921901,-76.9353687653435,1
38.8918915788121,-76.93849254974809,6
38.8919644240478,-76.91162328699909,1
38.89196544521071,-76.91298345991791,4
38.8920045507172,-76.9767502407114,3
38.892004899017294,-76.9785714909975,5
38.8920056187453,-76.9829401863706,1
38.8920057876744,-76.9841389840601,2
38.8920060249243,-76.98599481510921,1
38.892006328280395,-76.98880737895679,4
38.8920064150244,-76.989752584845,5
38.8920065095607,-76.9908937480544,1
38.8920065968644,-76.9920925457725,2
38.892006667203106,-76.99321065518501,1
38.8920067285132,-76.9943633453032,1
38.8920068314776,-77.0027779831968,2
38.8920068336343,-76.997314232013,6
38.892006857119206,-77.0013140667407,2
38.8920068645014,-77.0000461076049,3
38.8920157791332,-76.9953200775117,2
38.8920481030717,-76.9286023252004,2
38.892062241207796,-76.92251610045041,2
38.8920743216161,-77.032817119553,6
38.892076679216,-77.0229385561465,2
38.8920780385545,-77.0144432217169,2
38.892078160897704,-77.0134173264946,1
38.8920840744437,-77.0300506645847,1
38.8920963680813,-77.0473295179694,1
38.892096974676,-77.045807965289,1
38.892098183171605,-77.04261500996121,1
38.8921178855919,-76.9406133082324,1
38.8922230329299,-77.00275493774309,2
38.892232960065996,-76.9564397005305,1
38.892260537303706,-76.9377660341262,1
38.8922611992891,-76.9236916328999,2
38.892270304443706,-76.93920689390809,1
38.8923196449178,-76.9307460671139,2
38.892362914230105,-76.92781817670691,3
38.8923665468916,-76.9195879211786,4
38.8923685773344,-76.9100205381868,1
38.89237607523221,-76.9348841924158,1
38.8924029264195,-76.99153920751091,2
38.8924071558744,-76.9426187599171,2
38.8924234413191,-76.96009363363609,2
38.8924243633166,-76.9123028087091,2
38.892425385086,-76.9136745173701,1
38.892439669552104,-76.9358524001922,1
38.8925032433746,-76.9367975557373,1
38.8925202810652,-76.9204522720459,2
38.8925276760548,-76.93217521176258,1
38.8925370060543,-76.9822253861015,2
38.892547356548704,-76.99845538353242,1
38.892547365339205,-77.0005763494282,1
38.8925728057044,-77.0192500779106,4
38.8926049350876,-76.94180018382859,6
38.8926392673536,-76.9384803781238,1
38.8926528259446,-76.9751593026156,1
38.8926538848323,-76.9807729542241,4
38.8926649927069,-76.9213051095703,5
38.8926713509193,-76.94898145729071,1
38.8926722048696,-76.9509756294907,15
38.892673452803294,-76.9973026799083,5
38.892676451300396,-76.94070505936492,1
38.8927134936282,-76.9266190120173,3
38.8927447549549,-77.0136364652524,2
38.8927538698775,-76.93389252345,2
38.892771330238396,-76.98294000326808,3
38.8927742665932,-76.9586525590999,2
38.8927809429315,-76.9877582980275,1
38.8927809996058,-76.9883115952856,2
38.8927896941122,-76.98551052609649,4
38.8927898102044,-76.9864787964143,2
38.8927900997911,-76.989268337108,4
38.892790361977895,-76.99265728326641,2
38.8927904262961,-76.9937638779352,3
38.8927904841443,-76.9949626888285,6
38.892799246173205,-76.9908936468677,1
38.892834616414206,-76.9845768271271,1
38.892835627085205,-77.0013256090412,3
38.8928896221369,-76.9961730214358,4
38.892892285784896,-76.91162213758409,2
38.8928951845556,-76.929085613483,5
38.892895318432295,-76.9157257636059,1
38.8928957476497,-76.9300193038345,1
38.8929348565423,-76.93535629161671,1
38.89294517328911,-76.937765436894,1
38.8929785204576,-76.93291251507159,6
38.8929876333019,-76.9836546292568,1
38.893031947226504,-77.0209100994685,7
38.8930614992308,-76.936312924046,1
38.8930804035111,-77.0417625930596,2
38.8931348881735,-76.9594707731048,1
38.8931585062525,-76.9506179555565,8
38.893170225307,-76.95751114766259,1
38.893186553962,-76.99024808028341,1
38.8931866546077,-76.9915391145642,3
38.893203732447,-76.9510559539103,1
38.8932318701648,-76.9348834113026,1
38.8932477602741,-76.9486928674937,4
38.8932764129725,-76.9525429009754,3
38.893292531728704,-76.9756893269052,1
38.8932927476212,-76.97674982089559,2
38.893293095927504,-76.9785711040676,2
38.893293404207505,-76.9803232246035,2
38.8933118357711,-76.9829629282406,1
38.89333108472,-76.9984553665639,1
38.893331093510604,-77.00057635575979,2
38.893341920031,-76.9384797722072,1
38.8933460853051,-76.9469752559749,35
38.8933482679176,-77.0140400297438,1
38.893398076361606,-76.9426179629002,2
38.8934406704286,-76.9101459845285,1
38.8934475141494,-76.93389188069341,2
38.8934502791066,-76.9109298179457,4
38.893492311753796,-76.9518050202158,3
38.893533066328104,-76.9263184630704,1
38.893536740420004,-76.9503410421417,12
38.8935439068974,-77.0281377725743,1
38.893557082463296,-76.9561507132071,1
38.8935579251247,-76.9584561433107,3
38.89356423096571,-76.9841040561181,1
38.893564593979505,-77.0129565199303,1
38.8935733641365,-76.98504928075249,1
38.893573481290204,-76.98599450739741,6
38.893573674590996,-76.9877120533816,3
38.893573783547794,-76.9887956058863,1
38.8935738713987,-76.98975235969621,2
38.8935740532427,-76.99209237203559,1
38.893574123583,-76.9932105060145,4
38.8935742900177,-76.9973141730032,6
38.8935820065616,-77.0175789126086,1
38.8935900830565,-77.0229505699137,7
38.893607068865705,-76.9294537750807,2
38.8936224672729,-76.91228980875279,9
38.893649460133,-76.9409117396943,6
38.893660758173,-76.9456263431487,5
38.893678553580706,-76.91504473497929,3
38.8936795431514,-76.9164164677936,3
38.89380195271,-76.9241856542611,4
38.8938258624999,-76.91952864030891,5
38.8938327351504,-77.05258707220109,1
38.8938546291865,-76.9370384297682,4
38.8938548612672,-76.95751073991029,1
38.893860683910205,-76.9177879930243,1
38.893880020634604,-76.98831141522321,4
38.8939255143833,-76.9348827781761,1
38.8939273463681,-76.92307890830949,7
38.89403153367579,-76.9772567781871,3
38.8940317009578,-76.9781328475183,1
38.8940320138258,-76.9798734589643,4
38.8940504103002,-76.9822134818035,1
38.8940697811464,-77.00004610893821,1
38.8940741175646,-76.9271939744268,4
38.8940877800729,-77.00204032103059,3
38.8941399765543,-77.02091042423459,8
38.8941411583361,-76.9338912379243,1
38.894157191555706,-77.024991075441,1
38.89416047782029,-76.9557123068108,4
38.894160806679395,-76.9565883776514,2
38.8941615471054,-76.95862870056109,2
38.8941768633586,-76.98457653694571,2
38.894177208309,-76.9874583498825,1
38.8941774745026,-76.9902479448292,2
38.894177575149605,-76.9915389970425,3
38.894177650786794,-76.9926571404799,1
38.8941777151062,-76.9937637566675,2
38.8941777729555,-76.9949625908729,2
38.894177818879704,-76.996172952332,3
38.894232471618295,-76.9213379622971,1
38.894310142220895,-76.9473318849612,6
38.894312999564,-77.00132563649291,7
38.8943247116057,-76.9117471631594,1
38.894328966283396,-77.0219248799829,5
38.8943312924406,-76.9548130730711,2
38.894332977051,-77.0405990712114,2
38.8943431043315,-76.94091116517771,4
38.89435263813571,-76.9260179072179,1
38.8943760400963,-76.9975562157838,1
38.89441208891579,-76.99845534315841,1
38.894424720345995,-76.9129689329465,3
38.894448793924106,-76.9363232128751,5
38.8944681744792,-76.95960834325,1
38.8944733045499,-76.94962569752029,28
38.8944743603831,-76.98635167683891,2
38.8944835812725,-76.98831131633409,2
38.894572642563205,-77.01937741801349,5
38.8945798398373,-76.9292337940471,5
38.8945892525041,-77.0265358875347,2
38.894628166881496,-76.9348821368146,1
38.8947638670532,-76.9552623656531,1
38.894764199286605,-76.9561384439015,1
38.8947698872145,-76.9756081320269,1
38.8947701199325,-76.97674933940979,1
38.8947703042472,-76.97769458189421,3
38.8947706236455,-76.9794352113594,2
38.8947709668469,-76.9814870792249,2
38.8947711880014,-76.9829395250288,4
38.8947803621709,-76.98411531248959,3
38.8947807414114,-76.9872046420907,1
38.894780950260206,-76.989279564974,2
38.8947810872178,-76.990893393891,1
38.8947811745248,-76.99209223823308,1
38.8947812448662,-76.9932103911315,3
38.8947813061786,-76.9943631260805,3
38.8947814166188,-76.9975562018974,1
38.8947814347896,-77.0013141178478,1
38.89478143777671,-76.9989855932402,1
38.894788294485295,-77.0224437519427,1
38.8947885789867,-77.02091061434629,1
38.8947888357087,-77.01942358614009,1
38.8948022686691,-76.9247840137615,2
38.894807148024604,-77.0175561597887,6
38.8948099607071,-76.9227667179718,2
38.894831298997396,-76.92796553488621,1
38.894835437370894,-76.99641499157771,3
38.8948596687601,-76.9742017630901,2
38.8948602173515,-76.94859948891279,46
38.8948772772331,-77.0275849849334,2
38.894884690396,-76.92690496294699,1
38.8949277056174,-76.9237348901888,5
38.8949432242102,-77.0092795374421,1
38.8949432405035,-76.9344899183464,2
38.8949885964617,-77.0029855922017,3
38.8950249366154,-76.95481263371329,1
38.8950367484445,-76.9409105906499,2
38.8950778196061,-76.98551006136559,1
38.895086583020294,-76.9836541483444,1
38.895105159731294,-76.98832274189309,3
38.8951053363055,-76.9902478179914,1
38.8951056347622,-76.99496252535499,10
38.8951147415319,-76.9984553279444,1
38.8951221776843,-76.9807722889837,4
38.8951297597194,-76.9734869662276,2
38.895136902775,-76.9136712362586,3
38.8951379084743,-76.9150429970952,2
38.8951759049977,-76.9177864773571,2
38.8951812247437,-76.92572886249,3
38.895187479821,-76.936322553533,2
38.895189991692,-76.9123801008865,1
38.895197107842606,-76.9575099404787,2
38.895221904185206,-76.91915818795859,2
38.895228294345706,-77.0288646645371,71
38.8953488027972,-76.9937636542951,5
38.8953929943861,-76.9845878014683,2
38.8953946544987,-77.0442077672205,2
38.895395964218004,-77.0405996761555,1
38.895426911563,-77.02705493456179,2
38.8954295526313,-76.989279467506,5
38.8954371648001,-76.978996975897,6
38.8954379317625,-77.01618454777821,2
38.8954458494811,-76.9772678547553,3
38.8954475250326,-77.0111931609423,8
38.895447754862296,-76.99153884639621,6
38.8954478297756,-76.9926454822847,4
38.8954480304106,-76.9973141024594,1
38.8954480434695,-77.0020403599345,3
38.895448059866396,-77.0005763728629,5
38.895448060285,-76.99951584679509,3
38.8954488437027,-76.9561610778785,1
38.8954550120845,-77.0219252260535,8
38.895455822145294,-76.9829278338428,1
38.8954588859021,-76.9384779466171,1
38.895463821120295,-77.0229627001747,29
38.8954646110383,-76.9814868992205,2
38.895480785816005,-76.9721957599073,8
38.8954829121564,-76.9330254345989,2
38.8954982072441,-77.0302019597989,6
38.8955352218901,-76.97386722210871,2
38.895551157551395,-76.92666220304571,2
38.89557080051971,-77.0280924621165,2
38.895598758270005,-76.9308581586953,1
38.895609860488,-77.00906060196999,2
38.89563637405929,-76.95197648407759,7
38.8956552007879,-77.0035158846735,1
38.895673134424,-76.9943630556124,4
38.895719749853605,-76.93776301641441,1
38.8957534196618,-76.9852909015136,2
38.895766420094205,-76.9408984587581,3
38.8957717776417,-76.9883111052668,3
38.8957719553704,-76.9902477268632,1
38.895780227176,-76.9836539894101,1
38.8957813081203,-76.99617286631121,2
38.89579984134521,-76.92120943132991,1
38.8958008196049,-76.9226734250958,1
38.895804038425496,-76.92769941973941,7
38.8958060096998,-76.91710562753259,1
38.8958079164198,-76.9198376475581,1
38.895814028267296,-76.9157223156679,2
38.895873515299705,-76.95971129529791,1
38.895899134248,-76.9363103907729,2
38.895905766146704,-76.9320913073298,1
38.895920544988996,-76.9135550125665,2
38.8959490625512,-76.9715385076873,2
38.895980797778,-77.0425942741963,1
38.8959892109065,-77.04419660811409,1
38.8960149982925,-77.0473551728776,17
38.8960156187839,-77.0457989539761,2
38.8960225535618,-77.0508134434199,1
38.8960334234678,-76.9934869332013,1
38.8961026053186,-76.97323299827158,1
38.8961035664891,-76.9778209682222,1
38.8961037274371,-76.97868553543721,3
38.896104619953,-76.9843225137657,2
38.896104741532895,-76.985256246385,1
38.8961106195281,-77.0308016524484,5
38.896112148091,-76.9756768384751,2
38.8961123663916,-76.9767489019451,1
38.8961129444222,-76.97986134431271,5
38.89611320966571,-76.98146367577249,5
38.8961139476114,-76.9869162138412,6
38.8961141883864,-76.9892793646211,5
38.8961142308048,-77.01024800522109,7
38.8961144126551,-76.99209209044591,1
38.8961145443114,-76.9943630207336,1
38.8961146494385,-76.9973140773612,5
38.8961146729247,-77.00131414240721,3
38.896114675911896,-76.99898557428209,2
38.8961146803074,-77.0000461102599,2
38.89611855392221,-76.9264541235003,2
38.8961218150212,-77.0209225327081,8
38.8961229739401,-77.0129224018842,1
38.896123553786296,-77.0056139248454,2
38.8961236556464,-77.00277814350929,3
38.896129688246496,-77.0265134053966,1
38.8961300261597,-77.0249802389895,6
38.896130339321104,-77.02347012770251,1
38.896130540943105,-77.02244417422541,5
38.8961619184477,-76.9392035775621,4
38.896201226325005,-76.9290362167661,2
38.8962039429556,-76.93365877471099,1
38.8962744740538,-76.9310073625086,1
38.896304638287795,-76.956160551975,6
38.896308769901,-76.92812542939771,7
38.8963172690411,-77.0327960161985,3
38.896379839477895,-76.9426040368647,1
38.8963837876055,-76.9836538511141,1
38.8964110576543,-76.9855097905638,4
38.8964118936516,-76.99617283248179,3
38.8964283312504,-76.9804145808443,1
38.8964659915275,-76.92051703802571,1
38.896466924544,-76.9219003521289,4
38.8964721355568,-76.91641319584829,1
38.896473109057006,-76.91778498239779,1
38.8964740811507,-77.0027727391732,1
38.8964817934362,-76.9771753036512,5
38.896516187748794,-76.915041355695,6
38.896538023336895,-76.935030252759,2
38.8965444746117,-76.9753193343907,4
38.8965902787475,-76.97923871688741,1
38.89663414968479,-76.9299003600409,1
38.8966343723865,-76.9744547295847,1
38.8966514254694,-76.9703739345864,6
38.8966524620029,-76.9476529299575,42
38.8966627253575,-76.9814981159488,2
38.8966629446915,-76.9829390726156,6
38.8966651106639,-77.0434707845789,3
38.8966714545056,-77.0501222462239,1
38.8966735694941,-77.04492327446991,3
38.8966981663872,-77.02192560812809,10
38.8967172102596,-76.98448376641579,1
38.8967175080086,-76.9869161031448,4
38.8967181321012,-76.9949624114898,2
38.8967182098415,-76.99731405463679,4
38.8967182397164,-76.9995158381747,2
38.896720012270606,-76.9588808254282,10
38.89672287231021,-77.0319777385228,12
38.8967234894519,-77.0296376230052,9
38.896725713702104,-77.01893995161791,3
38.896726262548,-77.0151819332981,1
38.8967266677257,-77.0116544682023,4
38.8967268420015,-76.9902475963252,5
38.896726897696,-77.0090607438444,2
38.8967271961731,-77.0035159375067,1
38.89672723126429,-77.00204039652091,2
38.896732879504704,-77.02809291973621,44
38.8967331270661,-77.0270439022789,10
38.896735136267,-77.0161848420769,2
38.8967360909773,-76.99376353301871,4
38.896760934048,-76.9765757755114,1
38.8967731896269,-76.93675918971971,1
38.8967741068508,-76.93847681236609,1
38.8967753625341,-76.9409091505505,3
38.8968665366025,-77.0336493175676,1
38.8968802109801,-77.0064900887321,1
38.896885160516206,-76.9145336977144,2
38.89688881338171,-76.93407313476091,2
38.8968972007499,-77.0488543585912,2
38.8969413003211,-76.97759015379141,1
38.8969597543867,-76.9799994376798,1
38.8970244623857,-76.99617279961831,1
38.897024514865706,-76.9984552865922,1
38.8970310058385,-76.93071843793659,2
38.8970490775607,-76.9759647119305,1
38.8970872286463,-76.99089309950041,2
38.8971132545338,-76.982212718148,3
38.897129379232204,-76.97246025513608,1
38.8971330787424,-76.92120795880179,1
38.897134062706,-76.937761782526,1
38.8971382156327,-76.91566311260542,2
38.8971402043841,-76.9184643499688,1
38.897141153797605,-76.9198361493923,1
38.897145550238704,-76.9426034207976,1
38.897148247221,-76.91709254011259,5
38.8971641038651,-77.0501644380457,1
38.897195382533795,-77.00839219444741,41
38.8972023322644,-77.0234820081308,5
38.8972025384202,-77.02243298375579,2
38.8972294445849,-76.9769560372733,2
38.8973113443294,-76.93256260752979,2
38.8973204817552,-77.0175567783212,2
38.8973291945248,-77.01942427782359,2
38.8973297512068,-76.9842761334782,1
38.897329852613,-76.9850484934765,1
38.897329972534706,-76.9860168254176,4
38.8973301311705,-76.9874116845288,5
38.8973303174825,-76.9892791818602,2
38.8973303404817,-77.01046720739029,1
38.897330541755,-76.9920919556352,1
38.8973306120989,-76.99321014849279,1
38.897330658566,-76.9940632028392,3
38.8973306874919,-76.99466264643449,1
38.897330725550795,-76.99557333958991,2
38.897330776385495,-77.0027781905191,3
38.8973307785423,-76.9973140315728,4
38.897330802028996,-77.0013141648102,2
38.8973308094118,-77.000046111046,3
38.897336251519796,-77.028865517463,7
38.897337149317295,-77.02496913392551,31
38.8973379440921,-77.0209228893866,14
38.897344219184,-77.03280801608409,2
38.8973447652886,-77.0308021853212,3
38.8973455744946,-77.0275628838548,85
38.8973458172963,-77.02651385738599,82
38.8973480717005,-77.0477595296035,4
38.8973488609776,-77.04578828215891,2
38.8973500689308,-77.0425950917641,2
38.8973507830829,-77.0405892609208,1
38.897374312099,-76.9810368206426,6
38.8974802663731,-76.9152938189243,2
38.8974886001707,-77.05588671482741,1
38.8975008246472,-76.9836535951571,3
38.8975121053471,-76.93718506302741,1
38.897512792454,-76.93847617530271,1
38.8975140423184,-76.94089701088491,1
38.8975175923964,-76.9763564990064,2
38.8976616593593,-76.9308331036369,1
38.89769935358179,-77.01366046799379,8
38.8977271146747,-76.9961727619213,2
38.8977271671552,-76.9984552713771,1
38.89773569378929,-76.98927912093859,3
38.897757718535,-76.9258875697003,8
38.897759348070394,-76.9699584725396,5
38.8978155065269,-77.05014610573359,5
38.8978214229879,-77.0336497679838,6
38.8978225125861,-77.029626551764,40
38.8978228913574,-77.02809334899,3
38.8978233770674,-77.02599528201071,2
38.897823415417704,-76.9741776355987,2
38.89782470766821,-76.98089836681709,6
38.8978247339461,-77.018940243408,1
38.8978309040274,-77.0319667073705,8
38.897832147284106,-77.0270443189191,7
38.8978349657972,-77.04666471034791,1
38.8978361977067,-77.0434714982084,1
38.897843083518,-77.0488434785242,1
38.897859844373706,-77.0239663941543,2
38.8978602451604,-77.0219259652969,2
38.897867992470005,-76.9158005840758,1
38.8978978967794,-77.01013298292459,7
38.897912712232596,-76.97083452502059,18
38.8979504607367,-76.9787887344154,6
38.897975764330795,-77.05437694579821,3
38.898039991168204,-77.0518062779516,3
38.8980483720614,-77.0517992520316,2
38.8980508489173,-77.0121273275334,1
38.8981034252319,-76.97783187433909,4
38.8981135186591,-76.9845756858135,1
38.8981136382153,-76.98550944472791,4
38.89811423048889,-76.99153853012841,2
38.8981143061302,-76.9926567352697,10
38.89811440091739,-76.994362862706,1
38.898114428802096,-76.9949738407754,3
38.8981145355043,-77.00057639440709,8
38.8981145359229,-76.9995158286981,2
38.8981231391597,-76.9902589333273,2
38.8981234923763,-77.00351600632541,1
38.898123514408795,-76.99731400172459,4
38.89812352746821,-77.0020404364584,5
38.898131775036795,-76.9865123675662,3
38.8982284373065,-76.9726212215389,2
38.898248263911704,-76.98192423739141,2
38.8982563406255,-76.976667507767,7
38.898293121657204,-76.98077143430079,4
38.898302097596705,-77.0194245427367,3
38.8983056693563,-77.040589804236,12
38.898308663002794,-77.0307910736005,16
38.898309157411795,-77.02885438321908,51
38.8983094691806,-77.0275632562836,5
38.8983097093685,-77.02652574355959,5
38.8983100548369,-77.0249579465415,14
38.89831275558571,-77.0457889008488,1
38.8983133686909,-76.9362967074041,1
38.898317122212504,-77.03280846352808,5
38.898319695801604,-77.05079202384621,2
38.8983204081826,-77.01756855233741,1
38.898320979370496,-77.04774865304,2
38.8983423536826,-76.92446902706759,7
38.8983449068062,-76.92852685540991,2
38.8983503302484,-76.92288969217441,1
38.8983562522634,-76.9183476807376,1
38.8983567256736,-76.919027828175,1
38.898357282210604,-76.9198347827734,3
38.8983582155308,-76.9212066056193,4
38.898358887680295,-76.9222095349495,1
38.8983592732852,-76.9378990487407,1
38.8983639411337,-76.9302099143958,1
38.898369836508,-76.94089630184901,5
38.898371650087,-76.9445967665051,6
38.898399826908104,-76.9736240860825,4
38.898445490807,-77.0234593614618,1
38.89844569233421,-77.0224333746883,3
38.8984546021897,-77.0229406070021,1
38.8984810401524,-77.05261355470121,1
38.8984823320057,-76.9503375993889,12
38.898483308668396,-77.0115510036611,1
38.898510894604996,-76.9984552544061,1
38.8985176509205,-76.9311665844157,5
38.8985193283515,-76.9883106550627,2
38.898519850484796,-76.9961727193904,3
38.8985282370529,-76.9873538333298,3
38.8985420918504,-77.0336501079286,1
38.89860728622121,-76.9748344460402,19
38.898653772425,-76.98280026077771,1
38.8986805301176,-77.0189289426485,2
38.8987370310189,-76.9218978667819,1
38.8987429836976,-76.97764722775129,1
38.8987484148245,-77.0365437311025,2
38.8987688727975,-76.9464294093547,7
38.898788808286,-76.932722602812,22
38.8987966806797,-76.97587189911809,3
38.89884230736379,-76.91778225188041,1
38.8988488519276,-77.0319556355216,3
38.8988971842501,-76.9841143957768,2
38.898897909338295,-76.9908928683444,2
38.8989063158534,-76.98504816306021,1
38.8989065881915,-76.9873537662569,2
38.89890678073311,-76.9892789449387,5
38.8989070050104,-76.9920917808737,4
38.89890707535589,-76.9932099984425,1
38.898907121824,-76.9940630716407,4
38.8989071507506,-76.99466252848329,1
38.898907188810206,-76.99557324176429,2
38.8989072396461,-77.0027782519149,3
38.898907241802895,-76.99731397221501,7
38.898907265290106,-77.00131419385221,5
38.8989072682774,-76.99898553457021,3
38.8989072726731,-77.00004611206501,2
38.8989132248467,-76.97327805572608,1
38.898931900405394,-76.94837752266871,2
38.89894299406271,-77.04666543517159,2
38.8989442259911,-77.0434721734333,1
38.8989499984831,-77.0514380420283,4
38.898951111768106,-77.0488442371899,1
38.89897806441729,-76.95098282391521,1
38.898986081840604,-76.976990053905,16
38.8989905738182,-76.923880411007,1
38.899021184656704,-76.92959828537509,1
38.8990238075702,-76.93409421772121,2
38.8990499320726,-77.01856014340409,1
38.8990516239797,-76.9355121412515,1
38.899052916887,-76.9378984448917,4
38.899054471765396,-76.940895734608,1
38.8990561812786,-76.9443772020533,1
38.8990566579751,-77.02962706431971,4
